,Food Index,Food,Zinc,Thiamin
289,11830110,"Cocoa powder with nonfat dry milk and low calorie sweetener, dry mix, not reconstituted",0.00344,0.00026700000000000004
290,11830120,"Cocoa, whey, and low calorie sweetener, fortified, dry mix, not reconstituted",0.00344,0.00026700000000000004
291,11830140,"Chocolate, instant, dry mix, fortified with vitamins and minerals, not reconstituted, Puerto Rican style",0.00107,0.003052
292,11830150,"Cocoa powder, not reconstituted (no dry milk)",0.006809999999999999,7.8e-05
293,11830160,"Cocoa (or chocolate) flavored beverage powder with sugar, dry mix, not reconstituted",0.00418,2e-05
294,11830170,"Cocoa, whey, and low-calorie sweetener mixture, not reconstituted",0.00344,0.00026700000000000004
295,11830200,"Milk, malted, dry mix, unfortified, not reconstituted, flavors other than chocolate",0.00099,0.000505
296,11830210,"Milk, malted, dry mix, fortified, not reconstituted, flavors other than chocolate",0.00073,0.004233
297,11830250,"Milk, malted, dry mix, unfortified, not reconstituted, chocolate",0.0008,0.00017299999999999998
298,11830260,"Milk, malted, dry mix, fortified, not reconstituted, chocolate",0.00107,0.003052
299,11830400,"Milk beverage, powder, dry mix, not reconstituted, flavors other than chocolate",0.0,3e-06
300,11830450,"Milk beverage with sugar, dry milk, and egg white powder, dry mix, not reconstituted",0.00068,6.4e-05
301,11830500,"Milk beverage, powder, with nonfat dry milk and low calorie sweetener, dry mix, not reconstituted, chocolate",0.0036,0.000112
302,11830550,"Milk beverage, powder, with nonfat dry milk and low calorie sweetener, dry mix, not reconstituted, flavors other than chocolate",0.0036,0.00011
303,11830800,"Instant breakfast, powder, not reconstituted",0.00855,0.00085
304,11830810,"Instant breakfast, powder, sweetened with low calorie sweetener, not reconstituted",0.0154,0.0015
305,11830900,"Protein supplement, milk-based, powdered, not reconstituted",0.00898,0.0009599999999999999
306,11830940,"Meal replacement, high protein, milk based, fruit juice mixable formula, powdered, not reconstituted",0.01442,0.0014399999999999999
307,11830970,"Meal replacement, protein type, milk-based, powdered, not reconstituted",0.01587,0.00159
308,11830990,"Nutrient supplement, milk-based, powdered, not reconstituted",0.00441,0.0008399999999999999
309,11831500,"Nutrient supplement, milk-based, high protein, powdered, not reconstituted",0.0111,0.0016699999999999998
310,11832000,"Meal replacement, protein type, milk- and soy-based, powdered, not reconstituted",0.0169,0.0016899999999999999
311,11836000,"Protein supplement, milk-based, Muscle Milk, powdered, not reconstituted",0.00714,0.000714
312,11836100,"Protein supplement, milk-based, Muscle Milk Light, powdered, not reconstituted",0.01,0.001
313,12100100,"Cream, NS as to light, heavy, or half and half",0.00051,3.5000000000000004e-05
314,12110100,"Cream, light, fluid",0.00027,3.2e-05
315,12110300,"Cream, light, whipped, unsweetened",0.00025,2.4e-05
316,12120100,"Cream, half and half",0.00051,3.5000000000000004e-05
317,12120105,"Cream, half and half, low fat",0.00066,4.6e-05
318,12120110,"Cream, half and half, fat free",0.0008100000000000001,5.6e-05
319,12130100,"Cream, heavy, fluid",0.00023,2.2e-05
320,12130200,"Cream, heavy, whipped, unsweetened",0.00023,2.2e-05
321,12140000,"Cream, heavy, whipped, sweetened",0.00022,2.1000000000000002e-05
322,12140100,"Cream, whipped, pressurized container",0.00037,3.7e-05
323,12140105,"Cream, whipped, pressurized container, light",0.00037,3.7e-05
324,12140110,"Whipped topping, dairy based, fat free, pressurized container",0.00031,0.000148
325,12200100,"Cream substitute, NS as to frozen, liquid, or powdered",2e-05,0.0
326,12210100,"Cream substitute, frozen",2e-05,0.0
327,12210200,"Cream substitute, liquid",2e-05,0.0
328,12210210,"Cream substitute, flavored, liquid",0.00025,4e-06
329,12210250,"Cream substitute, light, liquid",5e-05,0.0
330,12210255,"Cream substitute, light, flavored, liquid",5e-05,0.0
331,12210260,"Cream substitute, fat free, liquid",5e-05,0.0
332,12210270,"Cream substitute, fat free, flavored, liquid",5e-05,0.0
333,12210305,"Cream substitute, sugar free, liquid",2e-05,0.0
334,12210310,"Cream substitute, sugar free, flavored, liquid",0.00025,4e-06
335,12210400,"Cream substitute, powdered",0.00051,0.0
336,12210410,"Cream substitute, light, powdered",2e-05,0.0
337,12210420,"Cream substitute, flavored, powdered",0.00023,4e-06
338,12210430,"Cream substitute, fat free, powder",2e-05,0.0
339,12210440,"Cream substitute, fat free, flavored, powder",2e-05,0.0
340,12210500,"Cream substitute, sugar free, powder",0.00051,0.0
341,12210505,"Cream substitute, sugar free, flavored, powder",0.00023,4e-06
342,12220000,"Whipped topping, nondairy, NS as to canned, frozen, or made from powdered mix",2.9999999999999997e-05,0.0
343,12220100,"Whipped topping, nondairy, pressurized can",1e-05,0.0
344,12220200,"Whipped topping, nondairy, frozen",2.9999999999999997e-05,0.0
345,12220250,"Whipped topping, nondairy, frozen, lowfat",0.0001,2e-05
346,12220270,"Whipped topping, nondairy, frozen, fat free",0.00031,0.000148
347,12220280,"Whipped topping, nondairy, frozen, sugar free",0.0001,2e-05
348,12220300,"Whipped cream substitute, nondairy, made from powdered mix",0.00027,2.7e-05
349,12220400,"Whipped cream substitute, nondairy, lowfat, low sugar, made from powdered mix",1e-05,0.0
350,12310100,Sour cream,0.00038,3.5999999999999994e-05
351,12310200,"Sour cream, half and half",0.0005,3.5000000000000004e-05
352,12310300,"Sour cream, reduced fat",0.00027,4e-05
353,12310350,"Sour cream, light",0.0005,4e-05
354,12310370,"Sour cream, fat free",0.0005,4e-05
355,12320100,"Sour cream, imitation (nondairy)",0.0011799999999999998,0.0
356,12320200,"Sour cream, filled, sour dressing, nonbutterfat",0.00037,3.8e-05
357,12350000,"Dip, sour cream base",0.00044,5.5e-05
358,12350020,"Dip, sour cream base, reduced calorie",0.00055,5.3e-05
359,12350100,Spinach dip,0.00041,0.000152
360,13110000,"Ice cream, NFS",0.00067,4.1e-05
361,13110100,"Ice cream, regular, flavors other than chocolate",0.00069,4.1e-05
362,13110110,"Ice cream, regular, chocolate",0.00058,4.2000000000000004e-05
363,13110120,"Ice cream, rich, flavors other than chocolate",0.00047,4.1e-05
364,13110130,"Ice cream, rich, chocolate",0.00064,2.9999999999999997e-05
365,13110140,"Ice cream, rich, NS as to flavor",0.00047,4.1e-05
366,13110200,"Ice cream, soft serve, flavors other than chocolate",0.00069,4.1e-05
367,13110210,"Ice cream, soft serve, chocolate",0.0005200000000000001,4.9000000000000005e-05
368,13110220,"Ice cream, soft serve, NS as to flavor",0.00069,4.1e-05
369,13110310,"Ice cream, no sugar added, NS as to flavor",0.00069,4.1e-05
370,13110320,"Ice cream, no sugar added, flavors other than chocolate",0.00069,4.1e-05
371,13110330,"Ice cream, no sugar added, chocolate",0.00058,4.2000000000000004e-05
372,13120050,"Ice cream bar or stick, not chocolate covered or cake covered",0.00069,4.1e-05
373,13120100,"Ice cream bar or stick, chocolate covered",0.00082,6.2e-05
374,13120110,"Ice cream bar or stick, chocolate or caramel covered, with nuts",0.00063,4e-05
375,13120120,"Ice cream bar or stick, rich chocolate ice cream, thick chocolate covering",0.0009599999999999999,2.6e-05
376,13120121,"Ice cream bar or stick, rich ice cream, thick chocolate covering",0.00102,6.2e-05
377,13120130,"Ice cream bar or stick, rich ice cream, chocolate covered, with nuts",0.00109,5.9e-05
378,13120140,"Ice cream bar or stick, chocolate ice cream, chocolate covered",0.00092,5.6e-05
379,13120300,"Ice cream bar, cake covered",0.0007199999999999999,7.8e-05
380,13120400,Ice cream bar or stick with fruit,0.00047,3.1e-05
381,13120500,Ice cream sandwich,0.0006,0.000111
382,13120550,Ice cream cookie sandwich,0.00032,2.9999999999999997e-05
383,13120700,"Ice cream cone with nuts, flavors other than chocolate",0.00098,5.8e-05
384,13120710,"Ice cream cone, chocolate covered, with nuts, flavors other than chocolate",0.00086,0.000108
385,13120720,"Ice cream cone, chocolate covered or dipped, flavors other than chocolate",0.0007700000000000001,5.7e-05
386,13120730,"Ice cream cone, no topping, flavors other than chocolate",0.00069,5.3e-05
387,13120740,"Ice cream cone, no topping, NS as to flavor",0.00062,5.4e-05
388,13120750,"Ice cream cone with nuts, chocolate ice cream",0.00088,5.8e-05
389,13120760,"Ice cream cone, chocolate covered or dipped, chocolate ice cream",0.00064,5.6e-05
390,13120770,"Ice cream cone, no topping, chocolate ice cream",0.00054,5.6e-05
391,13120780,"Ice cream cone, chocolate covered, with nuts, chocolate ice cream",0.00093,5.8e-05
392,13120790,Ice cream sundae cone,0.0012,7.199999999999999e-05
393,13120800,"Ice cream soda, flavors other than chocolate",0.00023,1.1e-05
394,13120810,"Ice cream soda, chocolate",0.0002,1.1e-05
395,13121000,"Ice cream sundae, NS as to topping, with whipped cream",0.00065,3.5999999999999994e-05
396,13121100,"Ice cream sundae, fruit topping, with whipped cream",0.00043,2.9e-05
397,13121200,"Ice cream sundae, prepackaged type, flavors other than chocolate",0.00054,4e-05
398,13121300,"Ice cream sundae, chocolate or fudge topping, with whipped cream",0.00066,3.5999999999999994e-05
399,13121400,"Ice cream sundae, not fruit or chocolate topping, with whipped cream",0.00053,4.2000000000000004e-05
400,13121500,"Ice cream sundae, fudge topping, with cake, with whipped cream",0.00063,6.3e-05
401,13122100,"Ice cream pie, no crust",0.00063,3.9e-05
402,13122500,"Ice cream pie, with cookie crust, fudge topping, and whipped cream",0.00078,6.2e-05
403,13126000,"Ice cream, fried",0.00283,0.000262
404,13130100,"Light ice cream, NS as to flavor (formerly ice milk)",0.0007,5.2e-05
405,13130300,"Light ice cream, flavors other than chocolate (formerly ice milk)",0.00073,5.3e-05
406,13130310,"Light ice cream, chocolate (formerly ice milk)",0.00043,2.3e-05
407,13130320,"Light ice cream, no sugar added, NS as to flavor",0.00031,2.9e-05
408,13130330,"Light ice cream, no sugar added, flavors other than chocolate",0.00031,2.9e-05
409,13130340,"Light ice cream, no sugar added, chocolate",0.0004,4.4e-05
410,13130590,"Light ice cream, soft serve, NS as to flavor (formerly ice milk)",0.00053,5.2e-05
411,13130600,"Light ice cream, soft serve, flavors other than chocolate (formerly ice milk)",0.00053,5.2e-05
412,13130610,"Light ice cream, soft serve, chocolate (formerly ice milk)",0.00055,4.8e-05
413,13130620,"Light ice cream, soft serve cone, flavors other than chocolate (formerly ice milk)",0.0005,4.2999999999999995e-05
414,13130630,"Light ice cream, soft serve cone, chocolate (formerly ice milk)",0.00086,4.7e-05
415,13130640,"Light ice cream, soft serve cone, NS as to flavor (formerly ice milk)",0.0005,4.2999999999999995e-05
416,13130700,"Light ice cream, soft serve, blended with candy or cookies",0.0005200000000000001,5e-05
417,13135000,"Ice cream sandwich, made with light ice cream, flavors other than chocolate",0.00020999999999999998,3.9e-05
418,13135010,"Ice cream sandwich, made with light chocolate ice cream",0.00054,3.5999999999999994e-05
419,13136000,"Ice cream sandwich, made with light, no sugar added ice cream",0.00020999999999999998,3.9e-05
420,13140100,"Light ice cream, bar or stick, chocolate-coated (formerly ice milk)",0.00065,4.2999999999999995e-05
421,13140110,"Light ice cream, bar or stick, chocolate covered, with nuts (formerly ice milk)",0.0014299999999999998,7.000000000000001e-05
422,13140450,"Light ice cream, cone, NFS (formerly ice milk)",0.00054,6.7e-05
423,13140500,"Light ice cream, cone, flavors other than chocolate (formerly ice milk)",0.00054,6.7e-05
424,13140550,"Light ice cream, cone, chocolate (formerly ice milk)",0.0005600000000000001,6.3e-05
425,13140600,"Light ice cream, sundae, soft serve, chocolate or fudge topping, with whipped cream (formerly ice milk)",0.00068,4.2000000000000004e-05
426,13140630,"Light ice cream, sundae, soft serve, fruit topping, with whipped cream (formerly ice milk)",0.00043,3.4e-05
427,13140650,"Light ice cream, sundae, soft serve, not fruit or chocolate topping, with whipped cream (formerly ice milk)",0.00057,5.1e-05
428,13140660,"Light ice cream, sundae, soft serve, chocolate or fudge topping (without whipped cream) (formerly ice milk)",0.0006,4.8e-05
429,13140670,"Light ice cream, sundae, soft serve, fruit topping (without whipped cream) (formerly ice milk)",0.00041,4.2000000000000004e-05
430,13140680,"Light ice cream, sundae, soft serve, not fruit or chocolate topping (without whipped cream) (formerly ice milk)",0.0005,5.2e-05
431,13140700,"Light ice cream, creamsicle or dreamsicle (formerly ice milk)",0.0006,3.9e-05
432,13140900,"Light ice cream, fudgesicle (formerly ice milk)",0.0009599999999999999,5.5e-05
433,13142000,"Milk dessert bar or stick, frozen, with coconut",0.00068,5.9e-05
434,13150000,"Sherbet, all flavors",0.00047999999999999996,2.7e-05
435,13160150,"Fat free ice cream, no sugar added, chocolate",0.0007199999999999999,4.9000000000000005e-05
436,13160160,"Fat free ice cream, no sugar added, flavors other than chocolate",0.00031,2.9e-05
437,13160400,"Fat free ice cream, flavors other than chocolate",0.00106,5.1e-05
438,13160410,"Fat free ice cream, chocolate",0.00047,5e-05
439,13160420,"Fat free ice cream, NS as to flavor",0.00106,5.1e-05
440,13161000,"Milk dessert bar, frozen, made from lowfat milk",0.00043,2.3e-05
441,13161500,"Milk dessert sandwich bar, frozen, made from lowfat milk",0.00061,5.8e-05
442,13161520,"Milk dessert sandwich bar, frozen, with low-calorie sweetener, made from lowfat milk",0.00088,0.000146
443,13161600,"Milk dessert bar, frozen, made from lowfat milk and low calorie sweetener",0.0004,4.4e-05
444,13161630,"Light ice cream, bar or stick, with low-calorie sweetener, chocolate-coated (formerly ice milk)",0.00082,6.2e-05
445,13170000,Baked Alaska,0.00053,8.1e-05
446,13200110,"Pudding, NFS",0.00047999999999999996,3.5000000000000004e-05
447,13210110,"Pudding, bread",0.00061,9.3e-05
448,13210150,Puerto Rican bread pudding made with evaporated milk and rum (Budin de pan),0.0008399999999999999,0.00016700000000000002
449,13210160,"Diplomat pudding, Puerto Rican style (Budin Diplomatico)",0.00075,8.400000000000001e-05
450,13210180,"Pudding, Mexican bread (Capirotada)",0.00054,0.000104
451,13210190,"Pudding, Mexican bread (Capirotada), lower fat",0.0007099999999999999,0.000192
452,13210220,"Pudding, chocolate, NS as to from dry mix or ready-to-eat",0.00041999999999999996,2.9999999999999997e-05
453,13210250,"Pudding, chocolate, low calorie, containing artificial sweetener, NS as to from dry mix or ready-to-eat",0.00038,2.8e-05
454,13210260,"Rice flour cream, Puerto Rican style (manjar blanco)",0.00051,0.000103
455,13210270,"Custard, Puerto Rican style (Maicena, Natilla)",0.00069,5.2e-05
456,13210280,"Pudding, flavors other than chocolate, NS as to from dry mix or ready-to-eat",0.00027,2.5e-05
457,13210290,"Pudding, flavors other than chocolate, low calorie, containing artificial sweetener, NS as to from dry mix or ready-to-eat",0.00032,2.8e-05
458,13210300,Custard,0.0006,3.2e-05
459,13210350,Flan,0.0005600000000000001,1.7e-05
460,13210410,"Pudding, rice",0.0005200000000000001,3.5999999999999994e-05
461,13210450,"Pudding, rice flour, with nuts (Indian dessert)",0.00044,8.1e-05
462,13210500,"Pudding, tapioca, made from home recipe, made with milk",0.0005600000000000001,3.5000000000000004e-05
463,13210520,"Pudding, tapioca, made from dry mix, made with milk",0.00041,3.4e-05
464,13210530,"Pudding, tapioca, chocolate, made with milk",0.0006,3.5000000000000004e-05
465,13210610,"Pudding, coconut",0.00041999999999999996,3.5999999999999994e-05
466,13210710,"Pudding, Indian (milk, molasses and cornmeal-based pudding)",0.00049,6.6e-05
467,13210750,"Pudding, pumpkin",0.00027,2.9e-05
468,13210810,Puerto Rican pumpkin pudding (Flan de calabaza),0.0005200000000000001,6.900000000000001e-05
469,13210820,"Fresh corn custard, Puerto Rican style (Mazamorra, Mundo Nuevo)",0.00091,8.8e-05
470,13220110,"Pudding, flavors other than chocolate, prepared from dry mix, milk added",0.00037,3.1e-05
471,13220120,"Pudding, chocolate, prepared from dry mix, milk added",0.00049,3.5999999999999994e-05
472,13220210,"Pudding, flavors other than chocolate, prepared from dry mix, low calorie, containing artificial sweetener, milk added",0.00041,3.4e-05
473,13220220,"Pudding, chocolate, prepared from dry mix, low calorie, containing artificial sweetener, milk added",0.00046,3.9e-05
474,13220230,"Pudding, ready-to-eat, chocolate, reduced fat",0.0003,1.7999999999999997e-05
475,13220235,"Pudding, ready-to-eat, chocolate, fat free",0.0003,1.7999999999999997e-05
476,13220240,"Pudding, ready-to-eat, flavors other than chocolate, reduced fat",0.00023,2.2e-05
477,13220245,"Pudding, ready-to-eat, flavors other than chocolate, fat free",0.00023,2.2e-05
478,13230110,"Pudding, ready-to-eat, flavors other than chocolate",0.00016,1.9e-05
479,13230120,"Pudding, ready-to-eat, low calorie, containing artificial sweetener, flavors other than chocolate",0.00023,2.2e-05
480,13230130,"Pudding, ready-to-eat, chocolate",0.00034,2.4e-05
481,13230140,"Pudding, ready-to-eat, low calorie, containing artificial sweetener, chocolate",0.0003,1.7999999999999997e-05
